22312547836973,0.031324,0.025979,0.081772
22312567703900,0.054754,0.024914,0.086032
22312587631921,0.037714,0.024914,0.083902
22312607559890,0.014284,0.021719,0.090292
22312627518379,0.039844,0.027044,0.084967
22312647476869,0.086704,0.006809,0.087097
22312667465879,0.068599,0.002549,0.084967
22312687485410,0.014284,0.004679,0.084967
22312707504942,0.018544,0.017459,0.080707
22312727554994,0.053689,0.012134,0.071122
22312747635567,0.053689,-0.005971,0.064732
22312767716140,0.044104,0.006809,0.068992
22312787827233,0.015349,0.020654,0.062602
22312807968796,0.017479,0.020654,0.055147
22312828110410,0.005764,-0.000646,0.046627
22312848282546,0.013219,0.010004,0.041302
22312868454629,0.032389,0.010004,0.048757
22312888657285,0.043039,0.024914,0.037042
22312908859942,0.038779,0.024914,0.033847
22312929093067,0.006829,0.000419,0.029587
22312949326244,-0.030446,-0.009166,0.007222
22312969559369,-0.038966,-0.000646,0.011482
22312989792546,-0.057071,0.028109,-0.000233
22313010056192,-0.024056,0.006809,0.016807
22313030319890,-0.035771,0.000419,-0.005558
22313050583535,-0.065591,-0.018751,0.002962
22313070847233,-0.102866,-0.016621,0.002962
22313091110879,-0.177416,-0.048571,0.004027
22313111374577,-0.220016,-0.066676,0.002962
22313131516192,-0.229601,-0.036856,0.021067
22313151657754,-0.290306,-0.010231,0.027457
22313172262233,-0.347816,-0.015556,0.068992
22313192373327,-0.238121,0.003614,0.048757
22313212514942,-0.181676,-0.036856,-0.005558
22313232626035,-0.175286,-0.045376,0.007222
22313252767598,-0.174221,-0.037921,0.089227
22313272909212,-0.141206,-0.062416,0.182947
22313292989785,0.358279,-0.182761,0.690952
22313312978796,0.536134,0.079229,0.130762
22313332998327,-0.060266,-0.158266,0.318202
22313353139942,-0.394676,-0.035791,0.170167
22313373281556,-0.385091,-0.025141,0.290512
22313393362077,-0.362726,0.003614,0.352282
22313413442650,-0.400001,0.041954,0.378907
22313433553744,-0.275396,0.008939,0.503512
22313453695358,-0.061331,0.005744,0.587647
22313473836973,0.074989,0.011069,0.695212
22313494009056,0.130369,0.003614,0.813427
22313514181192,0.100549,-0.033661,0.854962
22313534383848,0.205984,-0.074131,0.908212
22313554616973,0.406204,-0.086911,0.957202
22313574819629,0.444544,-0.078391,0.987022
22313594961244,0.399814,-0.127381,1.008322
22313615072285,0.395554,-0.175306,0.975307
22313635244421,0.454129,-0.176371,0.925252
22313655355515,0.481819,-0.180631,0.879457
22313675527650,0.365734,-0.228556,0.879457
22313695608171,0.111199,-0.279676,0.782542
22313715780306,0.027064,-0.309496,0.644092
22313735891400,0.161254,-0.318016,0.512032
22313756033015,0.349759,-0.300976,0.439612
22313776144056,0.242194,-0.273286,0.404467
22313796285671,-0.179546,-0.233881,0.278797
22313816396765,-0.319061,-0.225361,0.202117
22313836568900,-0.041096,-0.188086,0.136087
22313856649473,0.200659,-0.101821,0.116917
22313876791035,0.164449,-0.059221,0.081772
22313896902129,-0.011276,-0.075196,0.020002
22313917043744,-0.059201,-0.092236,-0.034313
22313937154837,0.000439,-0.051766,-0.016208
22313957326921,-0.063461,-0.018751,-0.001298
22313977407494,-0.193391,-0.032596,-0.004493
22313997579629,-0.235991,-0.053896,-0.055613
22314017660202,-0.087956,-0.032596,-0.108863
22314037832337,0.166579,-0.014491,-0.096083
22314057943379,0.414724,-0.034726,-0.072653
22314078084994,0.601099,-0.094366,-0.043898
22314098196087,0.516964,-0.128446,-0.087563
22314118368223,0.254974,-0.129511,-0.062003
22314138448744,-0.147596,-0.182761,-0.134423
22314158620879,-0.406391,-0.234946,-0.197258
22314179127129,-0.344621,-0.226426,-0.175958
22314199299265,-0.166766,-0.228556,-0.125903
22314219410358,-0.036836,-0.247726,-0.086498
22314239551921,0.059014,-0.242401,-0.076913
22314259663015,0.163384,-0.217906,-0.068393
22314279804629,0.196399,-0.189151,-0.041768
22314299915723,0.077119,-0.161461,-0.008753
22314320087806,-0.053876,-0.163591,-0.010883
22314340168379,-0.065591,-0.149746,0.005092
22314360340515,0.007894,-0.133771,0.011482
22314380421087,0.078184,-0.126316,0.049822
22314400593171,0.040909,-0.149746,0.066862
22314420704265,-0.068786,-0.177436,0.059407
22314440845879,-0.091151,-0.176371,0.056212
22314460956973,0.012154,-0.160396,0.088162
22314481129108,0.056884,-0.151876,0.105202
22314501209629,-0.002756,-0.157201,0.094552
22314521381765,-0.029381,-0.175306,0.094552
22314541462337,0.019609,-0.159331,0.098812
22314561634473,0.012154,-0.125251,0.075382
22314581745515,0.031324,-0.115666,0.064732
22314601887129,0.050494,-0.087976,0.074317
22314622028744,-0.025121,-0.065611,0.047692
22314642139837,-0.089021,-0.054961,0.048757
22314662281452,-0.094346,-0.040051,0.033847
22314682423015,-0.053876,-0.017686,0.042367
22314702534108,0.002569,-0.014491,0.058342
22314722706244,0.015349,-0.024076,0.044497
22314742786817,0.001504,-0.026206,0.033847
22314762958900,0.019609,-0.047506,0.000832
22314783069994,0.017479,-0.038986,-0.004493
22314803211608,-0.015536,-0.061351,-0.022598
22314823322702,-0.078371,-0.089041,-0.027923
22314843464265,-0.129491,-0.083716,-0.036443
22314863575358,-0.091151,-0.108211,-0.018338
22314883747494,-0.049616,-0.112471,0.037042
22314903828067,-0.171026,-0.130576,0.051952
22314924000202,-0.242381,-0.178501,0.049822
22314944080723,-0.132686,-0.198736,0.057277
22314964252858,0.085639,-0.177436,0.064732
22314984394473,0.181489,-0.157201,0.066862
22315004475046,0.128239,-0.140161,0.045562
22315024647129,0.032389,-0.130576,0.044497
22315044727702,-0.038966,-0.108211,0.044497
22315064869317,-0.089021,-0.093301,0.056212
22315085010931,-0.116711,-0.105016,0.060472
22315105122025,-0.071981,-0.102886,0.066862
22315125263587,0.005764,-0.090106,0.065797
22315145405202,0.022804,-0.076261,0.048757
22315165516296,0.010024,-0.038986,0.016807
22315185929421,0.051559,0.036629,-0.008753
22315206009942,0.104809,0.087749,0.033847
22315226151556,-0.041096,0.107984,0.026392
22315246293171,-0.197651,0.089879,-0.019403
22315266404265,-0.149726,0.086684,-0.036443
22315286545879,-0.016601,0.116504,-0.022598
22315306656921,0.012154,0.097334,-0.020468
22315326798535,-0.027251,0.056864,-0.021533
22315346940150,-0.030446,0.019589,-0.006623
22315367051244,0.007894,-0.010231,0.012547
22315387192806,0.002569,-0.031531,0.015742
22315407303900,-0.008081,-0.062416,0.008287
22315427445515,0.001504,-0.068806,0.021067
22315447556608,-0.011276,-0.068806,0.021067
22315467759212,-0.013406,-0.072001,0.014677
22315487809265,-0.000626,-0.059221,0.028522
22315507981400,0.029194,-0.048571,0.045562
22315528092494,0.008959,-0.043246,0.042367
22315548234108,-0.002756,-0.035791,0.026392
22315568375671,0.008959,-0.036856,0.025327
22315588517285,0.004699,-0.040051,0.015742
22315608628379,0.015349,-0.037921,0.011482
22315628769994,0.005764,-0.032596,0.010417
22315648881035,0.014284,-0.034726,0.016807
22315669053171,-0.002756,-0.030466,0.018937
22315689103223,-0.012341,-0.023011,0.024262
22315709305879,-0.019796,-0.032596,0.017872
22315729386452,-0.009146,-0.030466,0.008287
22315749558535,-0.002756,-0.030466,0.010417
22315769639108,0.002569,-0.034726,0.016807
22315789811244,-0.002756,-0.032596,0.024262
22315809891817,-0.011276,-0.036856,0.030652
22315830094421,-0.020861,-0.024076,0.026392
22315850174994,-0.004886,-0.037921,0.033847
22315870347129,0.007894,-0.033661,0.047692
22315890427702,0.004699,-0.028336,0.040237
22315910599785,-0.000626,-0.035791,0.041302
22315930710879,0.044104,-0.032596,0.059407
22315950852494,0.036649,-0.032596,0.057277
22315970963587,0.032389,-0.038986,0.054082
22315991105202,0.037714,-0.043246,0.048757
22316011185723,0.039844,-0.045376,0.050887
22316031388379,0.015349,-0.047506,0.032782
22316051468952,0.017479,-0.054961,0.031717
22316071641087,0.011089,-0.056026,0.034912
22316091752129,-0.007016,-0.061351,0.023197
22316111893744,0.015349,-0.057091,0.025327
22316132004837,0.036649,-0.045376,0.034912
