22754677684011,2.309861,3.159065,8.841591
22754697795105,2.312257,3.336332,8.796076
22754717539949,2.376935,3.094387,8.958970
22754737681563,2.355376,2.694338,9.093118
22754757762136,2.233205,2.483534,9.129050
22754777842709,2.257160,2.720689,9.083536
22754797953803,2.252369,3.115946,9.026044
22754818095365,2.132594,3.305191,8.956574
22754838206459,2.125407,3.149483,8.939806
22754858378595,2.182899,2.521862,8.937410
22754878459167,2.417659,1.970897,8.961366
22754898631251,2.472755,2.227216,8.937410
22754918742345,2.331420,3.233325,8.913456
22754938883959,2.360167,3.836992,8.925433
22754959025574,2.355376,3.434547,8.966157
22754979136615,2.297884,2.596123,9.071559
22754999278230,2.214041,2.234402,9.162587
22755019450365,2.350585,2.687151,9.014067
22755039561459,2.448800,3.204580,8.915851
22755059642032,2.410472,3.362683,8.860755
22755079783595,2.412868,3.283631,8.781703
22755099894688,2.309861,3.127923,8.693069
22755120036303,2.288301,2.811718,8.690674
22755140147397,2.293092,2.768599,8.769726
22755160288959,1.349265,3.130319,8.635577
22755180430574,2.465569,3.544740,8.729002
22755200541667,2.659604,3.585464,8.987716
22755220683282,2.321839,3.432152,9.253616
22755240824897,1.404362,3.252490,8.920642
22755260996980,2.338607,2.782971,8.951783
