21934892066029,2.753028,0.052102,9.466816
21934912146602,2.841662,0.001796,9.450047
21934932044102,2.856035,-0.156307,9.550658
21934952216185,2.669186,-0.098815,9.354227
21934972418842,2.705118,0.159899,9.090722
21934992651967,2.640440,0.040124,9.169774
21935012335821,2.736260,-0.204217,9.186543
21935032446914,2.817707,-0.017368,9.299131
21935052558008,2.860826,-0.048510,9.466816
21935072699623,2.906341,-0.120375,9.447652
21935092810664,2.762610,0.059288,9.339854
21935112952279,2.671582,-0.180262,9.301526
21935133093894,2.808125,0.011378,9.392555
21935153204987,2.647626,0.229368,9.411719
21935173346550,2.700327,0.049706,9.406928
21935193457644,2.748238,0.135944,9.351832
21935213599258,2.652417,0.037728,9.303922
21935233740873,2.791357,-0.026950,9.327877
21935253882435,2.822498,0.102407,9.141028
21935273993529,2.721887,0.205414,9.078745
21935294135144,2.879990,0.102407,9.263199
21935314246237,2.717096,0.006587,9.270385
21935334387852,2.384121,0.123967,9.323086
21935354529414,2.738656,0.382681,9.270385
21935374671029,2.693141,0.073661,9.311109
21935394782123,2.767401,0.059288,9.256012
21935414923737,2.765006,-0.038927,9.244035
21935435034779,2.875199,-0.079651,9.191334
21935455176394,2.944669,-0.012577,9.433279
21935475318008,2.769797,-0.096419,9.517121
21935495429102,2.628463,-0.163493,9.347041
21935515570717,2.657208,-0.187449,9.385369
21935535712279,2.573366,-0.134748,9.495562
21935555823373,2.602112,-0.194635,9.660851
21935575964987,2.616485,-0.254523,9.608150
21935596106602,2.697932,-0.204217,9.440466
21935616217644,2.767401,-0.204217,9.366205
21935636359258,2.741051,-0.230567,9.361414
21935656500873,2.700327,-0.230567,9.414115
21935676611967,2.681164,-0.249731,9.354227
21935696753529,2.755424,-0.079651,9.318295
21935716864623,2.712305,-0.065278,9.359018
21935737006237,2.702723,-0.278477,9.426092
21935757147852,2.693141,-0.323992,9.450047
21935777289467,2.731469,-0.077256,9.236848
21935797400508,2.719491,-0.062882,9.217684
21935817542123,2.688350,-0.278477,9.359018
21935837653217,2.652417,-0.225776,9.380578
21935858718946,2.681164,-0.034137,9.323086
21935878829987,2.669186,0.023356,9.342250
21935898971602,2.575762,-0.192239,9.411719
21935919113217,2.606903,-0.338365,9.347041
21935939254831,2.688350,-0.266500,9.370996
