21872124364230,0.092029,-0.028336,0.060472
21872144566834,-0.132686,-0.019816,0.023197
21872164464334,-0.167831,-0.023011,-0.017273
21872184575376,-0.111386,-0.038986,-0.027923
21872204716990,-0.089021,-0.023011,-0.010883
21872224858605,-0.047486,0.015329,0.008287
21872245161001,0.005764,0.006809,0.005092
21872265333084,0.067534,0.013199,0.015742
21872285566261,0.041974,0.031304,0.030652
21872305707876,0.034519,0.030239,0.029587
21872325818918,0.011089,0.028109,-0.010883
21872345960532,0.029194,-0.004906,0.011482
21872366102147,0.032389,-0.012361,-0.005558
21872386243761,-0.009146,-0.027271,-0.039638
21872406354803,-0.037901,-0.081586,0.037042
21872426496418,0.021739,-0.068806,0.127567
21872446607511,-0.041096,-0.138031,0.150997
21872466749126,0.167644,0.016394,0.084967
21872486860220,0.063274,-0.115666,0.083902
21872507001782,-0.165701,-0.066676,0.058342
21872527143397,-0.092216,-0.058156,0.082837
21872547285011,0.061144,-0.054961,0.046627
21872567396105,0.127174,-0.013426,0.056212
21872587537668,-0.033641,0.003614,0.058342
21872607648761,-0.208301,-0.021946,-0.001298
21872627790376,-0.086891,-0.011296,-0.027923
21872647931990,0.190009,0.019589,-0.031118
21872668043032,0.112264,0.044084,-0.013013
21872688184647,-0.238121,0.023849,-0.051353
21872708326261,-0.388286,-0.013426,-0.051353
21872728437355,-0.290306,-0.036856,-0.063068
21872748578970,-0.091151,-0.048571,-0.040703
21872768690011,-0.148661,-0.063481,-0.027923
21872788831626,-0.393611,-0.100756,-0.048158
21872808973240,-0.513956,-0.110341,-0.074783
21872829084334,-0.571466,-0.119926,-0.137618
21872849225897,-0.486266,-0.099691,-0.210038
21872869367511,-0.354206,-0.066676,-0.266483
21872889478605,-0.360596,-0.074131,-0.316538
21872909620220,-0.488396,-0.107146,-0.359138
21872929731313,-0.539516,-0.173176,-0.450728
21872949872876,-0.299891,-0.181696,-0.514628
21872969983970,0.007894,-0.140161,-0.560423
21872990156105,0.072859,-0.092236,-0.480548
21873010267199,0.036649,-0.049636,-0.464573
21873030408761,-0.402131,-0.047506,-0.576398
21873050519855,-0.761036,-0.243466,-0.533798
21873070661470,-0.486266,-0.199801,-0.656273
21873090803084,0.080314,-0.132706,-0.590243
21873110944647,0.268819,-0.051766,-0.508238
21873131055740,0.007894,-0.063481,-0.488003
21873151197355,-0.274331,-0.050701,-0.523148
21873171308449,-0.263681,-0.019816,-0.546578
21873191450063,0.199594,0.148454,-0.525278
21873211561105,0.541459,0.437069,-0.513563
21873231702720,0.253909,0.542504,-0.613673
21873252253918,0.034519,0.600014,-0.515693
21873272395532,0.064339,0.650069,-0.450728
21873292506574,0.039844,0.680954,-0.364463
21873312678709,0.090964,0.719294,-0.236663
21873332820324,0.164449,0.707579,-0.134423
21873352961938,0.113329,0.655394,-0.003428
21873373072980,0.089899,0.608534,0.051952
21873393153553,0.335914,0.683084,0.119047
21873413264647,0.470104,0.672434,0.171232
21873433467303,0.248584,0.609599,0.264952
21873453547876,-0.477746,0.457304,0.191467
21873473689438,-0.921851,0.333764,0.199987
21873493831053,-0.499046,0.350804,0.152062
21873513972668,0.103744,0.325244,0.185077
21873534083761,0.292249,0.323114,0.198922
21873554225324,-0.146531,0.246434,0.154192
21873574336418,-0.609806,0.185729,0.112657
21873594478032,-0.539516,0.164429,0.161647
21873614619647,-0.187001,0.174014,0.138217
21873634730740,0.190009,0.181469,0.182947
21873654872303,0.175099,0.150584,0.197857
21873675013918,-0.130556,0.070709,0.252172
21873695125011,-0.608741,0.112244,0.303292
21873715266626,-0.646016,0.162299,0.142477
21873735377668,-0.102866,0.139934,0.185077
21873755519282,0.448804,0.177209,0.140347
21873775630376,0.237934,0.199574,0.186142
21873795802511,-0.524606,0.046214,0.002962
21873815913553,-0.468161,0.118634,-0.105668
21873836055168,0.175099,0.306074,0.035977
21873856166261,0.611749,0.274124,0.074317
21873876307876,0.425374,0.154844,0.226612
21873896418970,-0.208301,0.010004,0.294772
21873916560532,-0.660926,-0.218971,0.277732
21873936702147,-0.378701,-0.206191,0.235132
21873956843761,0.267754,-0.026206,0.258562
21873976954855,0.545719,0.045149,0.266017
21873997096418,0.263494,-0.084781,0.207442
21874017207511,-0.084761,-0.154006,0.138217
21874037349126,-0.111386,-0.150811,0.087097
21874057490740,0.111199,-0.030466,0.061537
21874077632303,0.305029,-0.010231,0.057277
21874097743397,0.286924,-0.047506,0.023197
21874117885011,-0.041096,-0.117796,0.004027
21874137996105,-0.319061,-0.142291,-0.008753
21874158137720,-0.362726,-0.163591,-0.031118
21874178279282,-0.141206,-0.151876,-0.031118
21874198420897,-0.016601,-0.116731,-0.042833
21874218531990,-0.130556,-0.131641,-0.037508
21874238673605,-0.339296,-0.190216,-0.063068
21874258515897,-0.360596,-0.171046,-0.033248
21874278657511,-0.327581,-0.128446,-0.077978
21874298768605,-0.237056,-0.143356,-0.084368
21874318910220,-0.119906,-0.131641,-0.091823
21874339051834,-0.123101,-0.097561,-0.079043
21874359162876,-0.262616,-0.093301,-0.066263
21874379304490,-0.271136,-0.112471,-0.064133
21874399446105,-0.155051,-0.106081,-0.090758
21874419557199,0.114394,-0.114601,-0.099278
21874439698761,0.213439,-0.125251,-0.091823
21874459809855,0.080314,-0.165721,-0.085433
21874479951470,-0.101801,-0.230686,-0.082238
21874500093084,-0.111386,-0.237076,-0.095018
21874520234647,-0.003821,-0.194476,-0.089693
21874540345740,0.012154,-0.172111,-0.053483
21874560487355,-0.113516,-0.217906,-0.058808
21874580598449,-0.204041,-0.244531,-0.079043
21874600740063,-0.185936,-0.220036,-0.069458
21874620881626,-0.071981,-0.204061,0.029587
21874640992720,-0.067721,-0.260506,0.071122
21874661134334,-0.141206,-0.335056,0.107332
21874681275949,-0.141206,-0.256246,0.153127
21874701386990,-0.079436,-0.149746,0.157387
21874721528605,0.014284,-0.147616,0.103072
21874741639699,0.008959,-0.160396,0.065797
21874761781313,-0.021926,-0.184891,0.067927
21874781922928,-0.013406,-0.244531,0.097747
21874802095011,0.184684,-0.070936,0.026392
21874822206105,0.546784,0.001484,-0.013013
21874842347720,0.753394,0.078164,-0.072653
21874862458813,0.556369,-0.002776,-0.163178
21874882600376,0.273079,-0.025141,-0.188738
21874902711470,0.254974,0.024914,-0.200453
21874922822563,0.369994,-0.005971,-0.236663
21874942994699,0.425374,0.013199,-0.254768
21874963136261,0.569149,0.038759,-0.257963
21874983247355,0.397684,0.057929,-0.215363
21875003388970,0.132499,0.027044,-0.203648
21875023500063,0.147409,0.041954,-0.202583
21875043641678,0.392359,0.090944,-0.133358
21875063752720,0.437089,0.144194,-0.099278
21875083894334,0.182554,0.035564,-0.125903
21875104035949,0.028129,-0.018751,-0.070523
21875124147043,-0.018731,-0.075196,0.056212
21875144288605,-0.292436,-0.189151,0.174427
21875164399699,-0.519281,-0.378721,0.220222
21875184541313,-0.100736,-0.413866,0.275602
21875204682928,0.540394,-0.365941,0.384232
21875224794022,0.594709,-0.287131,0.427897
21875244935584,0.064339,-0.260506,0.339502
21875265412407,-0.134816,-0.152941,0.198922
21875285554022,0.097354,-0.004906,0.102007
21875305695636,0.252844,0.087749,0.061537
21875325837199,-0.035771,0.103724,0.012547
21875345948293,-0.312671,0.093074,-0.015143
21875366120428,-0.229601,0.130349,0.038107
21875386231522,0.028129,0.175079,0.091357
21875406373084,0.056884,0.125024,0.127567
21875426484178,-0.117776,0.051539,0.132892
21875446351157,-0.294566,0.016394,0.156322
21875466492720,-0.344621,0.002549,0.138217
21875486664855,-0.153986,0.034499,0.110527
21875506836990,-0.053876,0.068579,0.084967
21875527039595,-0.174221,0.039824,0.054082
21875547303293,-0.275396,0.047279,0.044497
21875567383865,-0.089021,0.067514,0.011482
21875587525428,0.144214,0.090944,0.009352
21875607636522,0.125044,0.054734,0.013612
21875627808657,0.025999,0.006809,-0.000233
21875647919751,0.067534,0.000419,0.006157
21875668061313,0.053689,-0.010231,0.025327
21875688172407,-0.054941,-0.047506,0.012547
21875708344543,-0.081566,-0.053896,0.006157
21875728425115,0.004699,-0.017686,0.018937
21875748597251,-0.005951,-0.005971,-0.006623
21875768708293,-0.047486,0.008939,0.021067
21875788849907,-0.103931,0.012134,0.021067
21875808961001,-0.103931,0.008939,0.032782
21875829133136,-0.084761,0.005744,0.032782
21875849213657,-0.161441,-0.014491,0.021067
21875869385793,-0.172091,-0.059221,0.022132
21875889466365,-0.011276,-0.096496,0.009352
21875909638501,0.105874,-0.116731,0.031717
21875929749595,0.029194,-0.139096,0.043432
21875949891157,-0.182741,-0.138031,0.065797
21875970002251,-0.314801,-0.126316,0.067927
21875990174386,-0.155051,-0.101821,0.029587
21876010254959,0.063274,-0.051766,0.016807
21876030427043,-0.016601,-0.023011,-0.001298
21876050507615,-0.163571,-0.018751,-0.030053
21876070679751,-0.230666,0.014264,-0.028988
